appid,age_year,max_discount,mean_discount,n_observations,median_sale_price,title,initial_price,primary_genre,developer_tier,price_tier,review_score,log_ownership,is_multiplayer,has_controller_support,achievements_total,buyer_value_at_age
1444740,3,80,40.0,16,1.79,Maniac Path,2.99,Simulation,Mid-tier,Budget,0.7142857142857143,5.875061842450624,0,0,7,0.5986622073578595
1444740,4,80,40.0,18,1.79,Maniac Path,2.99,Simulation,Mid-tier,Budget,0.7142857142857143,5.875061842450624,0,0,7,0.5986622073578595
1444740,5,80,40.0,10,1.79,Maniac Path,2.99,Simulation,Mid-tier,Budget,0.7142857142857143,5.875061842450624,0,0,7,0.5986622073578595
1446780,0,50,24.833333333333332,12,35.29,MONSTER HUNTER RISE,39.99,Action,Mid-tier,Premium,0.8305687106543989,6.875061321297627,1,1,100,0.8824706176544136
1446780,1,60,28.571428571428573,14,29.990000000000002,MONSTER HUNTER RISE,39.99,Action,Mid-tier,Premium,0.8305687106543989,6.875061321297627,1,1,100,0.7499374843710928
1446780,2,75,36.0,20,27.990000000000002,MONSTER HUNTER RISE,39.99,Action,Mid-tier,Premium,0.8305687106543989,6.875061321297627,1,1,100,0.6999249812453113
1446780,3,80,37.8125,16,24.990000000000002,MONSTER HUNTER RISE,39.99,Action,Mid-tier,Premium,0.8305687106543989,6.875061321297627,1,1,100,0.6249062265566392
1446780,4,80,40.0,4,23.990000000000002,MONSTER HUNTER RISE,39.99,Action,Mid-tier,Premium,0.8305687106543989,6.875061321297627,1,1,100,0.5998999749937485
1448440,0,43,16.333333333333332,6,52.49,Wo Long: Fallen Dynasty,39.99,RPG,Mid-tier,Premium,0.49492244557278986,6.176091548585239,1,0,90,1.0
1448440,1,35,15.555555555555555,9,39.99,Wo Long: Fallen Dynasty,39.99,RPG,Mid-tier,Premium,0.49492244557278986,6.176091548585239,1,0,90,1.0
1448440,2,40,19.375,16,32.99,Wo Long: Fallen Dynasty,39.99,RPG,Mid-tier,Premium,0.49492244557278986,6.176091548585239,1,0,90,0.8249562390597649
1448440,3,40,26.666666666666668,3,23.99,Wo Long: Fallen Dynasty,39.99,RPG,Mid-tier,Premium,0.49492244557278986,6.176091548585239,1,0,90,0.5998999749937484
1449200,0,50,17.5,12,53.99,AI: THE SOMNIUM FILES - nirvanA Initiative,39.99,Adventure,Mid-tier,Premium,0.8639362286970863,5.54406928518988,0,1,49,1.0
1449200,1,70,29.285714285714285,14,44.99,AI: THE SOMNIUM FILES - nirvanA Initiative,39.99,Adventure,Mid-tier,Premium,0.8639362286970863,5.54406928518988,0,1,49,1.0
1449200,2,85,33.529411764705884,17,39.99,AI: THE SOMNIUM FILES - nirvanA Initiative,39.99,Adventure,Mid-tier,Premium,0.8639362286970863,5.54406928518988,0,1,49,1.0
1449200,3,80,39.11764705882353,17,11.99,AI: THE SOMNIUM FILES - nirvanA Initiative,39.99,Adventure,Mid-tier,Premium,0.8639362286970863,5.54406928518988,0,1,49,0.29982495623905975
1449280,0,75,27.22222222222222,9,24.99,Ghostbusters: The Video Game Remastered,24.99,Action,Mid-tier,Mid,0.9047227926078029,5.54406928518988,0,1,40,1.0
1449280,1,75,37.5,10,15.614999999999998,Ghostbusters: The Video Game Remastered,24.99,Action,Mid-tier,Mid,0.9047227926078029,5.54406928518988,0,1,40,0.6248499399759904
1449280,2,75,36.416666666666664,12,16.615,Ghostbusters: The Video Game Remastered,24.99,Action,Mid-tier,Mid,0.9047227926078029,5.54406928518988,0,1,40,0.6648659463785515
1449280,3,75,31.875,16,17.49,Ghostbusters: The Video Game Remastered,24.99,Action,Mid-tier,Mid,0.9047227926078029,5.54406928518988,0,1,40,0.6998799519807923
1449280,4,68,31.75,20,17.49,Ghostbusters: The Video Game Remastered,24.99,Action,Mid-tier,Mid,0.9047227926078029,5.54406928518988,0,1,40,0.6998799519807923
1449280,5,80,37.0,12,16.49,Ghostbusters: The Video Game Remastered,24.99,Action,Mid-tier,Mid,0.9047227926078029,5.54406928518988,0,1,40,0.6598639455782312
1449690,0,40,22.0,5,34.99,The Walking Dead: The Telltale Definitive Series,49.99,Adventure,Mid-tier,Premium,0.9655156829069873,5.875061842450624,0,1,23,0.6999399879975995
1449690,1,60,25.0,8,39.99,The Walking Dead: The Telltale Definitive Series,49.99,Adventure,Mid-tier,Premium,0.9655156829069873,5.875061842450624,0,1,23,0.7999599919983997
1449690,2,75,31.5,14,34.99,The Walking Dead: The Telltale Definitive Series,49.99,Adventure,Mid-tier,Premium,0.9655156829069873,5.875061842450624,0,1,23,0.6999399879975995
1449690,3,80,37.75,20,32.49,The Walking Dead: The Telltale Definitive Series,49.99,Adventure,Mid-tier,Premium,0.9655156829069873,5.875061842450624,0,1,23,0.6499299859971994
1449690,4,90,39.0,20,31.240000000000002,The Walking Dead: The Telltale Definitive Series,49.99,Adventure,Mid-tier,Premium,0.9655156829069873,5.875061842450624,0,1,23,0.6249249849969994
1449690,5,90,35.714285714285715,7,49.99,The Walking Dead: The Telltale Definitive Series,49.99,Adventure,Mid-tier,Premium,0.9655156829069873,5.875061842450624,0,1,23,1.0
1451090,0,40,17.666666666666668,9,42.49,Tactics Ogre: Reborn,49.99,Simulation,AAA,Premium,0.733758832915432,5.54406928518988,0,0,34,0.8499699939987998
1451090,1,50,25.0,10,37.49,Tactics Ogre: Reborn,49.99,Simulation,AAA,Premium,0.733758832915432,5.54406928518988,0,0,34,0.7499499899979996
1451090,2,60,26.428571428571427,14,37.49,Tactics Ogre: Reborn,49.99,Simulation,AAA,Premium,0.733758832915432,5.54406928518988,0,0,34,0.7499499899979996
1451090,3,70,34.44444444444444,9,19.99,Tactics Ogre: Reborn,49.99,Simulation,AAA,Premium,0.733758832915432,5.54406928518988,0,0,34,0.399879975995199
1451190,0,40,14.75,20,44.99,Undisputed,49.99,Simulation,Mid-tier,Premium,0.5993458708094849,5.875061842450624,1,0,37,0.8999799959991999
1451190,1,55,25.0,14,39.99,Undisputed,49.99,Simulation,Mid-tier,Premium,0.5993458708094849,5.875061842450624,1,0,37,0.7999599919983997
1451940,0,30,7.894736842105263,19,14.39,NEEDY STREAMER OVERLOAD,15.99,Adventure,Mid-tier,Mid,0.9441875765273489,6.176091548585239,0,0,33,0.8999374609130707
1451940,1,50,20.76923076923077,13,15.99,NEEDY STREAMER OVERLOAD,15.99,Adventure,Mid-tier,Mid,0.9441875765273489,6.176091548585239,0,0,33,1.0
1451940,2,60,29.130434782608695,23,7.99,NEEDY STREAMER OVERLOAD,15.99,Adventure,Mid-tier,Mid,0.9441875765273489,6.176091548585239,0,0,33,0.4996873045653534
1451940,3,60,25.333333333333332,15,15.99,NEEDY STREAMER OVERLOAD,15.99,Adventure,Mid-tier,Mid,0.9441875765273489,6.176091548585239,0,0,33,1.0
1451940,4,66,27.666666666666668,6,11.99,NEEDY STREAMER OVERLOAD,15.99,Adventure,Mid-tier,Mid,0.9441875765273489,6.176091548585239,0,0,33,0.7498436522826767
1454400,0,40,16.0,5,4.99,Cookie Clicker,4.99,Strategy,Mid-tier,Budget,0.9646271510516252,6.5440681684343955,0,0,637,1.0
1454400,1,60,23.0,10,3.99,Cookie Clicker,4.99,Strategy,Mid-tier,Budget,0.9646271510516252,6.5440681684343955,0,0,637,0.7995991983967936
1454400,2,65,25.5,10,3.99,Cookie Clicker,4.99,Strategy,Mid-tier,Budget,0.9646271510516252,6.5440681684343955,0,0,637,0.7995991983967936
1454400,3,66,29.1,10,3.74,Cookie Clicker,4.99,Strategy,Mid-tier,Budget,0.9646271510516252,6.5440681684343955,0,0,637,0.749498997995992
1454400,4,50,21.25,8,4.49,Cookie Clicker,4.99,Strategy,Mid-tier,Budget,0.9646271510516252,6.5440681684343955,0,0,637,0.8997995991983968
1455840,0,30,14.0,15,11.19,Dorfromantik,13.99,Strategy,Mid-tier,Mid,0.9635021459227467,6.176091548585239,0,1,85,0.799857040743388
1455840,1,40,15.0,18,12.59,Dorfromantik,13.99,Strategy,Mid-tier,Mid,0.9635021459227467,6.176091548585239,0,1,85,0.899928520371694
1455840,2,40,16.19047619047619,21,13.99,Dorfromantik,13.99,Strategy,Mid-tier,Mid,0.9635021459227467,6.176091548585239,0,1,85,1.0
1455840,3,60,20.454545454545453,22,11.89,Dorfromantik,13.99,Strategy,Mid-tier,Mid,0.9635021459227467,6.176091548585239,0,1,85,0.8498927805575411
1457080,0,40,17.083333333333332,12,26.99,The Mageseeker: A League of Legends Story™,29.99,RPG,Mid-tier,Mid,0.8368401624215578,5.54406928518988,0,1,53,0.8999666555518506
1457080,1,70,30.0,8,22.49,The Mageseeker: A League of Legends Story™,29.99,RPG,Mid-tier,Mid,0.8368401624215578,5.54406928518988,0,1,53,0.7499166388796266
1457080,2,75,37.5,8,18.74,The Mageseeker: A League of Legends Story™,29.99,RPG,Mid-tier,Mid,0.8368401624215578,5.54406928518988,0,1,53,0.6248749583194398
1457930,0,50,16.666666666666668,3,2.99,Red Rage,0.99,Indie,Mid-tier,Budget,0.775,5.54406928518988,0,1,0,1.0
1458100,0,50,19.571428571428573,14,14.24,Cozy Grove,14.99,Casual,Mid-tier,Mid,0.8975493126120742,5.54406928518988,0,1,70,0.9499666444296198
1458100,1,60,26.666666666666668,12,11.24,Cozy Grove,14.99,Casual,Mid-tier,Mid,0.8975493126120742,5.54406928518988,0,1,70,0.7498332221480988
1458100,2,70,31.666666666666668,6,10.49,Cozy Grove,14.99,Casual,Mid-tier,Mid,0.8975493126120742,5.54406928518988,0,1,70,0.6997998665777185
1458100,3,70,32.5,8,10.49,Cozy Grove,14.99,Casual,Mid-tier,Mid,0.8975493126120742,5.54406928518988,0,1,70,0.6997998665777185
1458100,4,70,33.333333333333336,6,10.49,Cozy Grove,14.99,Casual,Mid-tier,Mid,0.8975493126120742,5.54406928518988,0,1,70,0.6997998665777185
1458140,0,40,17.77777777777778,18,26.99,Pacific Drive,29.99,Racing,Mid-tier,Mid,0.8332537218374333,5.875061842450624,0,1,49,0.8999666555518506
1458140,1,60,24.347826086956523,23,29.99,Pacific Drive,29.99,Racing,Mid-tier,Mid,0.8332537218374333,5.875061842450624,0,1,49,1.0
1458140,2,67,37.4,5,11.99,Pacific Drive,29.99,Racing,Mid-tier,Mid,0.8332537218374333,5.875061842450624,0,1,49,0.39979993331110375
1458560,0,25,8.5,10,2.765,I'm on Observation Duty 3,2.99,Adventure,Mid-tier,Budget,0.7681564245810056,5.875061842450624,0,0,10,0.9247491638795986
1458560,1,20,7.5,10,2.84,I'm on Observation Duty 3,2.99,Adventure,Mid-tier,Budget,0.7681564245810056,5.875061842450624,0,0,10,0.9498327759197324
1458560,2,10,5.0,10,2.84,I'm on Observation Duty 3,2.99,Adventure,Mid-tier,Budget,0.7681564245810056,5.875061842450624,0,0,10,0.9498327759197324
1458560,3,20,6.666666666666667,12,2.84,I'm on Observation Duty 3,2.99,Adventure,Mid-tier,Budget,0.7681564245810056,5.875061842450624,0,0,10,0.9498327759197324
1458560,4,20,10.0,12,2.6900000000000004,I'm on Observation Duty 3,2.99,Adventure,Mid-tier,Budget,0.7681564245810056,5.875061842450624,0,0,10,0.899665551839465
1458560,5,20,10.0,4,2.6900000000000004,I'm on Observation Duty 3,2.99,Adventure,Mid-tier,Budget,0.7681564245810056,5.875061842450624,0,0,10,0.899665551839465
1462040,0,43,18.0,12,59.839999999999996,FINAL FANTASY VII REMAKE INTERGRADE,39.99,RPG,AAA,Premium,0.877469329467512,6.176091548585239,0,0,63,1.0
1462040,1,50,24.0,14,54.94,FINAL FANTASY VII REMAKE INTERGRADE,39.99,RPG,AAA,Premium,0.877469329467512,6.176091548585239,0,0,63,1.0
1462040,2,50,19.444444444444443,9,39.99,FINAL FANTASY VII REMAKE INTERGRADE,39.99,RPG,AAA,Premium,0.877469329467512,6.176091548585239,0,0,63,1.0
1462040,3,50,24.23076923076923,13,29.99,FINAL FANTASY VII REMAKE INTERGRADE,39.99,RPG,AAA,Premium,0.877469329467512,6.176091548585239,0,0,63,0.7499374843710926
1462570,0,50,18.8125,16,27.439999999999998,Lost in Random™,29.99,Indie,Mid-tier,Mid,0.8892539621182838,5.54406928518988,0,1,40,0.914971657219073
1462570,1,85,37.5,18,22.49,Lost in Random™,29.99,Indie,Mid-tier,Mid,0.8892539621182838,5.54406928518988,0,1,40,0.7499166388796266
1462570,2,90,43.888888888888886,18,17.24,Lost in Random™,29.99,Indie,Mid-tier,Mid,0.8892539621182838,5.54406928518988,0,1,40,0.574858286095365
1462570,3,90,42.77777777777778,18,18.74,Lost in Random™,29.99,Indie,Mid-tier,Mid,0.8892539621182838,5.54406928518988,0,1,40,0.6248749583194398
1462570,4,85,44.23076923076923,13,7.49,Lost in Random™,29.99,Indie,Mid-tier,Mid,0.8892539621182838,5.54406928518988,0,1,40,0.24974991663887966
1462810,0,50,17.066666666666666,15,49.99,WRC 10 FIA World Rally Championship,49.99,Racing,Mid-tier,Premium,0.71571714858288,5.54406928518988,1,1,46,1.0
1462810,1,65,30.0,18,36.24,WRC 10 FIA World Rally Championship,49.99,Racing,Mid-tier,Premium,0.71571714858288,5.54406928518988,1,1,46,0.7249449889977996
1462810,2,80,38.529411764705884,17,19.99,WRC 10 FIA World Rally Championship,49.99,Racing,Mid-tier,Premium,0.71571714858288,5.54406928518988,1,1,46,0.399879975995199
1462810,3,90,42.083333333333336,12,29.990000000000002,WRC 10 FIA World Rally Championship,49.99,Racing,Mid-tier,Premium,0.71571714858288,5.54406928518988,1,1,46,0.5999199839967994
1462810,4,90,43.75,16,29.990000000000002,WRC 10 FIA World Rally Championship,49.99,Racing,Mid-tier,Premium,0.71571714858288,5.54406928518988,1,1,46,0.5999199839967994
1465360,0,35,15.294117647058824,17,29.99,SnowRunner,29.99,Simulation,Mid-tier,Mid,0.9013559322033898,6.176091548585239,1,1,37,1.0
1465360,1,45,22.63157894736842,19,17.99,SnowRunner,29.99,Simulation,Mid-tier,Mid,0.9013559322033898,6.176091548585239,1,1,37,0.5998666222074025
1465360,2,50,24.375,24,23.24,SnowRunner,29.99,Simulation,Mid-tier,Mid,0.9013559322033898,6.176091548585239,1,1,37,0.7749249749916639
1465360,3,50,25.0,22,22.49,SnowRunner,29.99,Simulation,Mid-tier,Mid,0.9013559322033898,6.176091548585239,1,1,37,0.7499166388796266
1465360,4,60,28.5,20,22.49,SnowRunner,29.99,Simulation,Mid-tier,Mid,0.9013559322033898,6.176091548585239,1,1,37,0.7499166388796266
1465460,0,20,9.23076923076923,26,23.74,Infection Free Zone,24.99,Simulation,Mid-tier,Mid,0.8056,5.875061842450624,0,0,26,0.9499799919967987
1465460,1,30,11.304347826086957,23,19.99,Infection Free Zone,24.99,Simulation,Mid-tier,Mid,0.8056,5.875061842450624,0,0,26,0.7999199679871949
1466060,0,37,13.647058823529411,17,35.99,Tainted Grail: The Fall of Avalon,44.99,RPG,Mid-tier,Premium,0.8800849534389805,5.54406928518988,0,1,65,0.799955545676817
1466640,0,50,12.307692307692308,13,19.96,Road 96 🛣️,19.96,Indie,Mid-tier,Mid,0.9165961220623211,5.875061842450624,0,1,12,1.0
1466640,1,65,28.958333333333332,24,14.97,Road 96 🛣️,19.96,Indie,Mid-tier,Mid,0.9165961220623211,5.875061842450624,0,1,12,0.75
1466640,2,75,36.666666666666664,24,13.47,Road 96 🛣️,19.96,Indie,Mid-tier,Mid,0.9165961220623211,5.875061842450624,0,1,12,0.6748496993987976
1466640,3,80,38.0,20,12.475000000000001,Road 96 🛣️,19.96,Indie,Mid-tier,Mid,0.9165961220623211,5.875061842450624,0,1,12,0.625
1466640,4,80,37.916666666666664,12,12.475000000000001,Road 96 🛣️,19.96,Indie,Mid-tier,Mid,0.9165961220623211,5.875061842450624,0,1,12,0.625
1466860,0,50,9.545454545454545,11,53.99,Age of Empires IV: Anniversary Edition,39.99,Strategy,Mid-tier,Premium,0.8581906026246491,6.5440681684343955,1,0,165,1.0
1466860,1,50,21.083333333333332,12,33.39,Age of Empires IV: Anniversary Edition,39.99,Strategy,Mid-tier,Premium,0.8581906026246491,6.5440681684343955,1,0,165,0.8349587396849212
1466860,2,50,20.75,16,33.39,Age of Empires IV: Anniversary Edition,39.99,Strategy,Mid-tier,Premium,0.8581906026246491,6.5440681684343955,1,0,165,0.8349587396849212
1466860,3,65,28.4375,16,29.990000000000002,Age of Empires IV: Anniversary Edition,39.99,Strategy,Mid-tier,Premium,0.8581906026246491,6.5440681684343955,1,0,165,0.7499374843710928
1466860,4,65,28.75,8,29.990000000000002,Age of Empires IV: Anniversary Edition,39.99,Strategy,Mid-tier,Premium,0.8581906026246491,6.5440681684343955,1,0,165,0.7499374843710928
1468720,0,65,23.916666666666668,12,16.99,Ultimate Epic Battle Simulator 2,19.99,Simulation,Mid-tier,Mid,0.8430880713489409,5.54406928518988,0,0,0,0.8499249624812406
1468720,1,74,34.583333333333336,12,13.489999999999998,Ultimate Epic Battle Simulator 2,19.99,Simulation,Mid-tier,Mid,0.8430880713489409,5.54406928518988,0,0,0,0.6748374187093547
1468720,2,80,39.166666666666664,6,12.489999999999998,Ultimate Epic Battle Simulator 2,19.99,Simulation,Mid-tier,Mid,0.8430880713489409,5.54406928518988,0,0,0,0.6248124062031015
1468810,0,30,12.5,16,17.99,鬼谷八荒 Tale of Immortal,19.99,Simulation,Mid-tier,Mid,0.548760045467211,6.5440681684343955,0,1,169,0.8999499749874937
1468810,1,40,17.333333333333332,15,13.99,鬼谷八荒 Tale of Immortal,19.99,Simulation,Mid-tier,Mid,0.548760045467211,6.5440681684343955,0,1,169,0.6998499249624813
1468810,2,45,15.882352941176471,17,19.99,鬼谷八荒 Tale of Immortal,19.99,Simulation,Mid-tier,Mid,0.548760045467211,6.5440681684343955,0,1,169,1.0
1469330,0,50,13.928571428571429,14,1.99,Unlimited Fight,1.99,Casual,Mid-tier,Budget,0.7142857142857143,5.54406928518988,1,0,0,1.0
1469330,1,25,10.0,5,1.49,Unlimited Fight,1.99,Casual,Mid-tier,Budget,0.7142857142857143,5.54406928518988,1,0,0,0.7487437185929648
1469330,2,51,17.0,3,0.99,Unlimited Fight,1.99,Casual,Mid-tier,Budget,0.7142857142857143,5.54406928518988,1,0,0,0.49748743718592964
1469330,3,50,25.0,10,1.49,Unlimited Fight,1.99,Casual,Mid-tier,Budget,0.7142857142857143,5.54406928518988,1,0,0,0.7487437185929648
1469330,4,50,25.0,10,1.49,Unlimited Fight,1.99,Casual,Mid-tier,Budget,0.7142857142857143,5.54406928518988,1,0,0,0.7487437185929648
1469330,5,50,25.0,2,1.49,Unlimited Fight,1.99,Casual,Mid-tier,Budget,0.7142857142857143,5.54406928518988,1,0,0,0.7487437185929648
1471410,0,15,5.5,10,18.99,SYNTHETIK 2,19.99,Indie,Mid-tier,Mid,0.8043412722339464,5.875061842450624,1,0,35,0.9499749874937469
1471410,1,25,9.375,16,18.99,SYNTHETIK 2,19.99,Indie,Mid-tier,Mid,0.8043412722339464,5.875061842450624,1,0,35,0.9499749874937469
1471410,2,30,13.0,10,17.49,SYNTHETIK 2,19.99,Indie,Mid-tier,Mid,0.8043412722339464,5.875061842450624,1,0,35,0.8749374687343672
1471410,3,25,12.083333333333334,12,17.99,SYNTHETIK 2,19.99,Indie,Mid-tier,Mid,0.8043412722339464,5.875061842450624,1,0,35,0.8999499749874937
1471410,4,30,13.333333333333334,6,17.49,SYNTHETIK 2,19.99,Indie,Mid-tier,Mid,0.8043412722339464,5.875061842450624,1,0,35,0.8749374687343672
1473350,0,35,12.0,10,6.640000000000001,(the) Gnorp Apologue,6.99,Strategy,Mid-tier,Mid,0.9515459638929239,5.54406928518988,0,0,17,0.949928469241774
1473350,1,45,21.09090909090909,11,4.89,(the) Gnorp Apologue,6.99,Strategy,Mid-tier,Mid,0.9515459638929239,5.54406928518988,0,0,17,0.6995708154506437
1473350,2,35,11.666666666666666,3,6.99,(the) Gnorp Apologue,6.99,Strategy,Mid-tier,Mid,0.9515459638929239,5.54406928518988,0,0,17,1.0
1475810,0,60,26.0,14,49.790000000000006,Ghostwire: Tokyo,59.99,Action,Mid-tier,Premium,0.828143197123905,6.176091548585239,0,1,66,0.8299716619436573
1475810,1,75,34.142857142857146,14,41.99,Ghostwire: Tokyo,59.99,Action,Mid-tier,Premium,0.828143197123905,6.176091548585239,0,1,66,0.6999499916652776
1475810,2,80,37.857142857142854,14,37.49,Ghostwire: Tokyo,59.99,Action,Mid-tier,Premium,0.828143197123905,6.176091548585239,0,1,66,0.6249374895815969
1475810,3,75,40.38461538461539,13,14.99,Ghostwire: Tokyo,59.99,Action,Mid-tier,Premium,0.828143197123905,6.176091548585239,0,1,66,0.24987497916319387
1476720,0,51,22.470588235294116,17,0.99,Retro Run,0.99,Strategy,Mid-tier,Budget,0.5714285714285714,5.54406928518988,0,0,13,1.0
1476720,2,45,22.5,2,0.765,Retro Run,0.99,Strategy,Mid-tier,Budget,0.5714285714285714,5.54406928518988,0,0,13,0.7727272727272727
1477050,0,50,25.0,10,4.49,Grim wanderings 2,5.99,Strategy,Mid-tier,Mid,0.7875,5.54406928518988,0,0,0,0.7495826377295493
1477050,1,50,24.5,10,4.640000000000001,Grim wanderings 2,5.99,Strategy,Mid-tier,Mid,0.7875,5.54406928518988,0,0,0,0.7746243739565943
1477050,2,45,22.5,4,4.640000000000001,Grim wanderings 2,5.99,Strategy,Mid-tier,Mid,0.7875,5.54406928518988,0,0,0,0.7746243739565943
1477070,0,35,14.545454545454545,22,17.99,Depersonalization,19.99,Strategy,Mid-tier,Mid,0.9305824519588858,5.54406928518988,0,1,122,0.8999499749874937
1477070,1,35,13.571428571428571,14,17.49,Depersonalization,19.99,Strategy,Mid-tier,Mid,0.9305824519588858,5.54406928518988,0,1,122,0.8749374687343672
1477590,0,30,12.857142857142858,14,41.615,EZ2ON REBOOT : R,44.99,Casual,Mid-tier,Premium,0.9093851132686084,5.54406928518988,1,0,74,0.9249833296288064
1477590,1,35,16.5625,16,38.24,EZ2ON REBOOT : R,44.99,Casual,Mid-tier,Premium,0.9093851132686084,5.54406928518988,1,0,74,0.8499666592576128
1477590,2,45,20.75,20,37.115,EZ2ON REBOOT : R,44.99,Casual,Mid-tier,Premium,0.9093851132686084,5.54406928518988,1,0,74,0.824961102467215
1477590,3,50,24.5,16,34.865,EZ2ON REBOOT : R,44.99,Casual,Mid-tier,Premium,0.9093851132686084,5.54406928518988,1,0,74,0.7749499888864192
1477590,4,50,50.0,1,22.49,EZ2ON REBOOT : R,44.99,Casual,Mid-tier,Premium,0.9093851132686084,5.54406928518988,1,0,74,0.4998888641920426
1477830,0,25,10.0,6,6.640000000000001,HudSight - crosshair overlay,6.99,Software Training,Mid-tier,Mid,0.8916834955021112,5.875061842450624,0,0,8,0.949928469241774
1483870,0,20,10.0,10,2.6900000000000004,Draw & Guess,2.99,Casual,Mid-tier,Budget,0.8404191187024544,6.176091548585239,1,0,0,0.899665551839465
1483870,1,20,10.0,6,2.6900000000000004,Draw & Guess,2.99,Casual,Mid-tier,Budget,0.8404191187024544,6.176091548585239,1,0,0,0.899665551839465
1483870,2,20,10.0,8,2.6900000000000004,Draw & Guess,2.99,Casual,Mid-tier,Budget,0.8404191187024544,6.176091548585239,1,0,0,0.899665551839465
1483870,3,30,12.083333333333334,12,2.6900000000000004,Draw & Guess,2.99,Casual,Mid-tier,Budget,0.8404191187024544,6.176091548585239,1,0,0,0.899665551839465
1483870,4,30,13.0,10,2.6900000000000004,Draw & Guess,2.99,Casual,Mid-tier,Budget,0.8404191187024544,6.176091548585239,1,0,0,0.899665551839465
1483870,5,25,12.5,2,2.615,Draw & Guess,2.99,Casual,Mid-tier,Budget,0.8404191187024544,6.176091548585239,1,0,0,0.8745819397993311
1484720,0,30,8.61111111111111,18,14.24,Dead Estate,14.99,Indie,Mid-tier,Mid,0.9471896232242125,5.54406928518988,0,1,200,0.9499666444296198
1484720,1,40,19.375,16,12.365,Dead Estate,14.99,Indie,Mid-tier,Mid,0.9471896232242125,5.54406928518988,0,1,200,0.8248832555036691
1484720,2,50,24.642857142857142,14,11.615,Dead Estate,14.99,Indie,Mid-tier,Mid,0.9471896232242125,5.54406928518988,0,1,200,0.7748498999332889
1484720,3,60,23.88888888888889,18,12.365,Dead Estate,14.99,Indie,Mid-tier,Mid,0.9471896232242125,5.54406928518988,0,1,200,0.8248832555036691
1484720,4,66,33.0,10,10.04,Dead Estate,14.99,Indie,Mid-tier,Mid,0.9471896232242125,5.54406928518988,0,1,200,0.6697798532354903
1485590,0,50,16.125,16,29.99,ENDLESS™ Dungeon - Definitive Edition,14.99,Strategy,Mid-tier,Mid,0.6509062253743105,5.54406928518988,1,1,50,1.0
1485590,1,60,20.210526315789473,19,14.99,ENDLESS™ Dungeon - Definitive Edition,14.99,Strategy,Mid-tier,Mid,0.6509062253743105,5.54406928518988,1,1,50,1.0
1485590,2,70,30.0,9,7.49,ENDLESS™ Dungeon - Definitive Edition,14.99,Strategy,Mid-tier,Mid,0.6509062253743105,5.54406928518988,1,1,50,0.4996664442961975
1486630,0,50,14.821428571428571,28,11.364999999999998,Intravenous,19.99,Indie,Mid-tier,Mid,0.8992792459804103,5.875061842450624,0,1,45,0.5685342671335667
1486630,1,66,29.333333333333332,21,6.49,Intravenous,19.99,Indie,Mid-tier,Mid,0.8992792459804103,5.875061842450624,0,1,45,0.32466233116558285
1486630,2,75,27.61904761904762,21,12.99,Intravenous,19.99,Indie,Mid-tier,Mid,0.8992792459804103,5.875061842450624,0,1,45,0.6498249124562282
1486630,3,75,35.0,15,19.99,Intravenous,19.99,Indie,Mid-tier,Mid,0.8992792459804103,5.875061842450624,0,1,45,1.0
1486630,4,80,40.0,14,11.989999999999998,Intravenous,19.99,Indie,Mid-tier,Mid,0.8992792459804103,5.875061842450624,0,1,45,0.599799899949975
1486920,0,35,13.88888888888889,18,35.99,Tempest Rising,39.99,Strategy,Mid-tier,Premium,0.8782773222812866,5.875061842450624,1,0,98,0.8999749937484371
1486920,1,25,25.0,1,29.99,Tempest Rising,39.99,Strategy,Mid-tier,Premium,0.8782773222812866,5.875061842450624,1,0,98,0.7499374843710926
1488200,0,35,14.5,18,17.99,Symphony of War: The Nephilim Saga,19.99,Strategy,Mid-tier,Mid,0.9455607314190364,5.875061842450624,0,0,19,0.8999499749874937
1488200,1,40,18.772727272727273,22,16.689999999999998,Symphony of War: The Nephilim Saga,19.99,Strategy,Mid-tier,Mid,0.9455607314190364,5.875061842450624,0,0,19,0.8349174587293646
1488200,2,65,26.875,24,14.989999999999998,Symphony of War: The Nephilim Saga,19.99,Strategy,Mid-tier,Mid,0.9455607314190364,5.875061842450624,0,0,19,0.7498749374687343
1488200,3,70,31.875,16,13.989999999999998,Symphony of War: The Nephilim Saga,19.99,Strategy,Mid-tier,Mid,0.9455607314190364,5.875061842450624,0,0,19,0.6998499249624812
1488640,0,25,9.444444444444445,9,0.99,Wholesome Slaughter,0.99,Indie,Mid-tier,Budget,0.9333333333333333,5.54406928518988,0,0,24,1.0
1488640,1,25,11.0,10,0.915,Wholesome Slaughter,0.99,Indie,Mid-tier,Budget,0.9333333333333333,5.54406928518988,0,0,24,0.9242424242424243
1488640,2,25,12.5,10,0.865,Wholesome Slaughter,0.99,Indie,Mid-tier,Budget,0.9333333333333333,5.54406928518988,0,0,24,0.8737373737373737
1488640,3,20,10.0,4,0.89,Wholesome Slaughter,0.99,Indie,Mid-tier,Budget,0.9333333333333333,5.54406928518988,0,0,24,0.898989898989899
1490610,0,30,9.666666666666666,15,22.49,METALLIC CHILD,24.99,Indie,Mid-tier,Mid,0.8480194017784963,5.54406928518988,0,1,40,0.8999599839935974
1490610,1,30,14.375,8,21.865,METALLIC CHILD,24.99,Indie,Mid-tier,Mid,0.8480194017784963,5.54406928518988,0,1,40,0.8749499799919968
